Date,ShopName,Prefecture,longitude,latitude,Open
2021-11-11,六本木もんじゃ 4RO（シロ）,東京都,139.7269256156992,35.6622114386212,1
2021-11-09,月島もんじゃ くうや 名古屋久屋大通パーク,愛知県,136.90761857894333,35.17177526507521,1
2021-11-09,築地銀だこ 希望ヶ丘ドライブイン店,神奈川県,139.51497611569565,35.461518949596794,1
2021-10-29,島たこやき MIKE トゥースマート店,兵庫県,135.19575453477424,34.682709272249504,1
2021-10-27,たこやき あずまや 国領店,東京都,139.55700901569884,35.6501059392849,1
2021-10-16,たこ焼き てつ,愛媛県,132.95211782925023,34.066309109745276,1
2021-10-13,曾根崎鉄板食堂はなたれ ミント神戸店,兵庫県,135.19380431568248,34.69454094105482,1
2021-10-08,粉もん屋 八 新所沢駅前店,埼玉県,139.45307501570173,35.80670353068688,1
2021-10-06,築地銀だこ 柏の葉公園ドライブイン店,千葉県,139.92927511570318,35.89825212564554,1
2021-10-01,広島お好み焼き ホプキンス,東京都,139.41133581569974,35.69950223657627,1
2021-10-01,鶴橋粉舗てこや 深江駅前店,兵庫県,135.29129748272354,34.72340891257662,1
2021-09-23,築地銀だこ 下鶴間ドライブイン店,神奈川県,139.45354082923572,35.49471139065103,1
2021-08-28,きいろいタコ,宮城県,140.89912181574735,38.31421428871163,1
2021-08-13,くれおーる イオン幕張新都心店,千葉県,140.02939101569893,35.65386913907879,1
2021-08-10,築地銀だこ 天台ドライブイン店,千葉県,140.1123927275847,35.62988194039306,1
2021-08-03,米乃家 LAND,愛知県,136.851712612893,35.28892375899353,1
2021-08-02,広島お好み焼き 鉄板焼き 大地の母 伊予店,愛媛県,132.7042641892018,33.75652451359025,1
2021-07-21,たこかつ,福岡県,130.8814398319484,33.88357334977683,1
2021-07-19,築地銀だこ イオンモール白山店,石川県,136.58227964458027,36.54356387936845,1
2021-07-19,千房 イオンモール白山店,石川県,136.58227964458027,36.54356387936845,1
2021-07-16,鶴橋粉舗てこや 東部市場前駅前店,大阪府,135.53657430553898,34.63849459405409,1
2021-07-16,鶴橋粉舗てこや 難波千日前店,大阪府,135.5032292292348,34.663305401847786,1
2021-07-06,お好みバル Ricchan,宮崎県,131.42102250549522,31.92677393415462,1
2021-07-04,鉄板お好み焼き処 黒。,東京都,-1,-1,1
2021-07-04,モッさんのべた焼 大宮店,京都府,135.7483468292512,35.00460629727925,1
2021-06-29,軽食酒場 鳥あえず…びーる,高知県,133.53859172924967,33.56083441633811,1
2021-06-22,もんじゃ 鉄板 まきびし,愛知県,137.01040139972343,34.99383739558085,1
2021-06-15,千房 イオンモール水戸内原支店,茨城県,140.35547108659784,36.37266974355727,1
2021-06-12,笑う門には福来たる,岩手県,141.11818082924003,39.28661443671878,1
2021-06-10,昭平,兵庫県,135.402522405542,34.800677685363915,1
2021-06-10,お好み焼き もんじゃ 鉄板焼 さっとん,千葉県,140.11692640555577,35.60771994160674,1
2021-06-09,お好み焼き 鶴橋風月 本厚木店　,神奈川県,139.3620537292516,35.441585991373316,1
2021-05-30,築地銀だこ ドライブイン平塚河内店,神奈川県,139.30961630561592,35.337392880275765,1
