Date,ShopName,longitude,latitude
2019-09-01,古民家カフェ Fumoku,38.424966,141.27981
2019-08-31,カフェ・ド・クレア東長崎店,38.424966,141.27981
2019-08-31,はすの香カフェ,38.424966,141.27981
2019-08-31,和ごころ茶房 咲夢（えむ）,38.424966,141.27981
2019-08-30,アニメイトカフェグラッテ渋谷,38.424966,141.27981
2019-08-29,タイムスリップカフェ OLD WAYS 三丁目の米乃家,38.424966,141.27981
2019-08-29,KUSHITANI CAFE 舘山寺,38.424966,141.27981
2019-08-29,WORLD KITCHENS!,38.424966,141.27981
2019-08-26,カフェ＆コワーキングスペースCLIP（クリップ）,38.424966,141.27981
2019-08-24,there,38.424966,141.27981
2019-08-23,cafe unchainカフェアンチェイン,38.424966,141.27981
2019-08-22,ベルヴィル 心斎橋筋店,38.424966,141.27981
2019-08-22,Hawaiian Café＆Restaurant『Merengue（メレンゲ）』たまプラーザ店,38.424966,141.27981
2019-08-20,Cafe Renoir 横浜元町店,38.424966,141.27981
2019-08-20,えれんなごっそCAFÉ107,38.424966,141.27981
2019-08-17,kico,38.424966,141.27981
2019-08-16,Seagreen 鎌倉店,38.424966,141.27981
2019-08-15,PICKS（ピックス）アピタテラス横浜綱島店,38.424966,141.27981
2019-08-15,日本両棲類研究所,38.424966,141.27981
2019-08-14,T4 CAFE NAMBA （ティーフォー カフェ ナンバ）,38.424966,141.27981
2019-08-14,Moff animal cafe COCOSA熊本店,38.424966,141.27981
2019-08-14,cafe りもねん,38.424966,141.27981
2019-08-13,トルカリ高円寺,38.424966,141.27981
2019-08-13,g.cafe,38.424966,141.27981
2019-08-12,Cuddly Cafe,38.424966,141.27981
2019-08-12,HELLO KITTY SHOW BOX（ハローキティショーボックス）,38.424966,141.27981
2019-08-11,ボードゲームカフェ らぽる,38.424966,141.27981
2019-08-10,茶曜日 本郷三丁目店,38.424966,141.27981
2019-08-10,自由丁(JIYUCHO),38.424966,141.27981
2019-08-10,きららみらい星の子カフェ,38.424966,141.27981
2019-08-10,TeaTock（ティートック）,38.424966,141.27981
2019-08-10,Café Beija-flor (カフェ ベイジャフロー),38.424966,141.27981
2019-08-10,六森 ROKUMORI,38.424966,141.27981
2019-08-09,OZ’s BROADWAY THEATER ＆ CAFE,38.424966,141.27981
2019-08-09,PlantBased Chick,38.424966,141.27981
2019-08-09,福吉カフェ伏古店,38.424966,141.27981
2019-08-09,BON COCOTTE （ボンココット）,38.424966,141.27981
2019-08-08,eeets hall（イーツホール）,38.424966,141.27981
2019-08-08,新在家コベヤ,38.424966,141.27981
2019-08-08,信和堂,38.424966,141.27981
2019-08-08,洋食cafe Ailey,38.424966,141.27981
2019-08-07,mountain△grocery（マウンテン・グロサリー）,38.424966,141.27981
2019-08-07,浮世絵カフェ,38.424966,141.27981
2019-08-07,福福楼,38.424966,141.27981
2019-08-07,創作料理 Bon‘d,38.424966,141.27981
2019-08-07,ROOTS CAFE 久喜店,38.424966,141.27981
2019-08-07,チェントペルチェント 久喜店,38.424966,141.27981
2019-08-05,Hailey’5 Café（ハイリーファイブカフェ) 上野御徒町店,38.424966,141.27981
2019-08-05,E-Sports Cafe ACADEMIA,38.424966,141.27981
2019-08-05,バイカーズパラダイス南箱根,38.424966,141.27981
2019-08-04,刀剣乱舞 2.5Dカフェ –秋葉原,38.424966,141.27981
2019-08-04,コミュニティー＆ダイニングスペース 茶木魚（ちゃきっと）,38.424966,141.27981
2019-08-02,Lakeside Birds Cafe,38.424966,141.27981
2019-08-02,Route 227s’ Cafe TOHOKU,38.424966,141.27981
2019-08-02,Cafe Kurucle（カフェクルクル）,38.424966,141.27981
2019-08-01,RICCIO 高槻店,38.424966,141.27981
2019-08-01,JTRRD cafe KYOTO,38.424966,141.27981
2019-08-01,大須ARTORYキッチン,38.424966,141.27981
2019-07-31,保護猫かふぇ リアン,38.424966,141.27981
2019-07-31,meet ぐらんわん！,38.424966,141.27981
2019-07-31,Cat Cafe PuPu Mignon（キャットカフェププミニョン）,38.424966,141.27981
2019-07-31,cafe attmos （カフェ アットモス）,38.424966,141.27981
2019-07-29,橋ノ町Cafe,38.424966,141.27981
2019-07-28,食パン専門店 DEAI THE BAKERY&CAFE,38.424966,141.27981
2019-07-27,DENDAMA&DARTS RE/D(デンダマアンドダーツリード),38.424966,141.27981
2019-07-27,カフェ＆バープロントPRONTO福岡西新店,38.424966,141.27981
2019-07-26,BESIDE SEASIDE（ビサイドシーサイド）,38.424966,141.27981
2019-07-26,ロクシタン表参道店 ヴォヤージュ センソリアル,38.424966,141.27981
2019-07-26,Cafe&Pancake GURU GURU,38.424966,141.27981
2019-07-26,Champel,38.424966,141.27981
2019-07-25,RESTAURANT SHIROUX,38.424966,141.27981
2019-07-25,西宮 白菜キッチン コルチナ,38.424966,141.27981
2019-07-24,尾道保護猫カフェ ねこのみち,38.424966,141.27981
2019-07-24,Hawaiian Café＆Restaurant Merengue 横浜・八景島シーパラダイス店,38.424966,141.27981
2019-07-24,カラオケバンバン 本庄店,38.424966,141.27981
2019-07-23,小動物園 HARRY PIGGY / Photo Studio Hari-Pigi,38.424966,141.27981
2019-07-23,FRUITS TEA & COFFEE F 自由が丘店,38.424966,141.27981
2019-07-21,OPTIMUM EATS!!,38.424966,141.27981
2019-07-21,やすらぎキッチン natury （ナチュリ）,38.424966,141.27981
2019-07-20,ROKKOSAN SILENT RESORT CAFETERIA CAFETERIA,38.424966,141.27981
2019-07-20,Okibi,38.424966,141.27981
2019-07-17,カプコンカフェ 池袋店,38.424966,141.27981
2019-07-17,EDW（イーディーダブル）,38.424966,141.27981
2019-07-17,AWESOME STORE & CAFE IKEBUKURO,38.424966,141.27981
2019-07-16,X-mobile Cafe shibuya（エックスモバイルカフェ シブヤ）,38.424966,141.27981
2019-07-16,カリビアンカフェ ひたち野うしく店,38.424966,141.27981
2019-07-14,アニメイトカフェスタンドHareza池袋,38.424966,141.27981
2019-07-14,かふぇ&小さな宿 のどか,38.424966,141.27981
2019-07-13,mea ulu cafe AKUA,38.424966,141.27981
2019-07-13,MARINE-Q,38.424966,141.27981
2019-07-13,RURAL COFFEE&SALON,38.424966,141.27981
2019-07-12,Cafe&Bar Grill MANUKA,38.424966,141.27981
2019-07-12,マライカ BAZAAR / Rainbow Cafe（レインボーカフェ）大分店,38.424966,141.27981
2019-07-11,ベーカリーレストラン サンマルク イオンモール成田店,38.424966,141.27981
2019-07-10,DINING KITCHEN＆DRINK RIPOSO(リポッソ),38.424966,141.27981
2019-07-10,ドッグラン＆カフェフォルトゥナ（FORTUNA）,38.424966,141.27981
2019-07-09,Okaffe（オカフェ）kyoto 嵐山,38.424966,141.27981
2019-07-09,Water Lily Cafe ウォーターリリーカフェ,38.424966,141.27981
2019-07-08,epulor (エプロア),38.424966,141.27981
2019-07-08,Loca Bran（ロカブラン）,38.424966,141.27981
2019-07-08,And Barissier,38.424966,141.27981
2019-07-08,向日葵の食卓,38.424966,141.27981
2019-07-07,SALUD-VEGE DELICATESSEN,38.424966,141.27981
2019-07-06,Cafe Renoir カフェ ルノアール吉祥寺北口店,38.424966,141.27981
2019-07-05,バビーズ伊勢丹新宿店期間限定ショップ,38.424966,141.27981
2019-07-05,Three Tiers（スリーティアーズ）,38.424966,141.27981
2019-07-05,Urth Caffe（アースカフェ）星が丘テラス店,38.424966,141.27981
2019-07-05,FOOD BOAT cafe（フードボートカフェ）リバーサイド千秋店,38.424966,141.27981
2019-07-05,ELK NEWYORK BRUNCH 浦添PARCO CITY店,38.424966,141.27981
2019-07-04,フレンカフェ/つくしのハレン,38.424966,141.27981
2019-07-04,カフェラッテ（Caffe Latte）,38.424966,141.27981
2019-07-03,丸福珈琲店 Omelet & Busse(オムレット アンド ブッセ),38.424966,141.27981
2019-07-03,パンとエスプレッソと嵐山庭園,38.424966,141.27981
2019-07-03,ウェル フード マーケット&カフェimperfect 表参道,38.424966,141.27981
2019-07-03,CAFFE CIAO PRESSO× PIZZA CONA 難波店,38.424966,141.27981
2019-07-02,AiiA 2.5 Theater Kobe CAFE (アイア2.5シアターコウベカフェ),38.424966,141.27981
2019-07-02,DualY wine & tapas,38.424966,141.27981
2019-07-01,Nagisa,38.424966,141.27981
2019-07-01,#icafe,38.424966,141.27981
2019-07-01,和レ和レ和,38.424966,141.27981
2019-06-30,世界一小さな猫カフェ,38.424966,141.27981
2019-06-30,NINJA Cafe & Bar,38.424966,141.27981
2019-06-29,Cafe&Sobar グリチネ,38.424966,141.27981
2019-06-28,＆HANA,38.424966,141.27981
2019-06-28,feel bee,38.424966,141.27981
2019-06-28,ごはんカフェ そら,38.424966,141.27981
2019-06-28,サンマルクカフェ 沖縄パルコシティ店,38.424966,141.27981
2019-06-27,Tour de France CAFÉ@TOKYO powered by J SPORTS,38.424966,141.27981
2019-06-27,SPRING GALLERY,38.424966,141.27981
2019-06-27,餡心 ほあん堂 （HOANDO）,38.424966,141.27981
2019-06-27,珈琲待夢 浦添西海岸パルコシティ店,38.424966,141.27981
2019-06-25,勉強カフェ両国スタジオ,38.424966,141.27981
2019-06-25,リトルマーメイド浦添パルコシティ店,38.424966,141.27981
2019-06-24,Billiards & Cafe Aritto,38.424966,141.27981
2019-06-24,閑是 -KAN/ZE Muromachi-,38.424966,141.27981
2019-06-22,アトム堂本舗 TEZUKA OSAMU SHOP & CAFE,38.424966,141.27981
2019-06-21,THEATRE E9 KYOTO（シアターE9京都）,38.424966,141.27981
2019-06-21,さかなのじんべえ,38.424966,141.27981
2019-06-21,Bay Berry Cafe,38.424966,141.27981
2019-06-20,うつわcafeハリス,38.424966,141.27981
2019-06-19,CROKET MIMIC TOKYO （コロッケ・ミミックトーキョー）,38.424966,141.27981
2019-06-19,ELK NEWYORK BRUNCH ゆめタウン光の森店,38.424966,141.27981
2019-06-19,Moff animal cafe イオンモール成田店,38.424966,141.27981
2019-06-19,CIELO CAFE,38.424966,141.27981
2019-06-18,183 FUCHU FAN ZONE with BEERTERIA  PRONTO,38.424966,141.27981
2019-06-18,ROBB(ロブ),38.424966,141.27981
2019-06-17,フードふうど,38.424966,141.27981
2019-06-17,USSU,38.424966,141.27981
2019-06-17,CAFE Tokidoki KOEIDO,38.424966,141.27981
2019-06-16,THE CITY BAKERY BRASSERIE RUBIN,38.424966,141.27981
2019-06-15,ツバキ キッチン （TSUBAKI KITCHEN）,38.424966,141.27981
2019-06-15,DIY cafe 三宮北野坂店,38.424966,141.27981
2019-06-15,Kitchen Cafe Tabena輪,38.424966,141.27981
2019-06-14,GREEN BROTHERS 大手町店,38.424966,141.27981
2019-06-14,Bord Game Cafe みーぷるらんど,38.424966,141.27981
2019-06-14,Baluko Laundry Place 江ノ島,38.424966,141.27981
2019-06-13,刀剣乱舞 2.5Dカフェ,38.424966,141.27981
2019-06-12,シービー＆オルフェ,38.424966,141.27981
2019-06-11,大三萬年堂HANARE,38.424966,141.27981
2019-06-11,メキシカンカフェ エルパソ,38.424966,141.27981
2019-06-11,craft CAFE IBIS,38.424966,141.27981
2019-06-10,Light Up Dining Infinity,38.424966,141.27981
2019-06-09,サンマルクカフェ 横浜ビブレ店,38.424966,141.27981
2019-06-09,このカフェ半端ないって！橋本店,38.424966,141.27981
2019-06-08,Strawberry cafe & dining（ストロベリー カフェ & ダイニング）,38.424966,141.27981
2019-06-07,Cafe Bar OUR,38.424966,141.27981
2019-06-07,パンカラト ブーランジェリーカフェ,38.424966,141.27981
2019-06-05,gmgm (グムグム),38.424966,141.27981
2019-06-05,Café au lait Tokyo,38.424966,141.27981
2019-06-05,Cafe 568 COLOHA（カフェ コロハ）,38.424966,141.27981
2019-06-04,フレンチカフェ/つくしのハレン,38.424966,141.27981
2019-06-04,ブーランジェリー&カフェ サニーサイド 西宮大社店,38.424966,141.27981
2019-06-03,kusunoki-庵,38.424966,141.27981
2019-06-03,海南鶏飯食堂3 表参道店,38.424966,141.27981
2019-06-03,食・呑み処 和み,38.424966,141.27981
2019-06-03,CAFE LIFE（カフェ ライフ）,38.424966,141.27981
2019-06-02,猫喫茶 猫の箱,38.424966,141.27981
2019-06-01,THE CITY BAKERY STUDIO TOKYO,38.424966,141.27981
2019-06-01,JELLY JELLY CAFE 大阪心斎橋店,38.424966,141.27981
2019-06-01,Swell Bowls（スウェルボウルズ）,38.424966,141.27981
2019-06-01,MALVAROSA Perfetto Caffè,38.424966,141.27981
2019-06-01,発酵小路 田屋,38.424966,141.27981
2019-06-01,お茶とお食事処森山 鳥栖店,38.424966,141.27981
2019-06-01,ベジフルカフェ ぴよぴよ,38.424966,141.27981
2019-05-31,Cafe&Bar Wish,38.424966,141.27981
2019-05-30,niko and…COFFEE イオンモールナゴヤドーム前店,38.424966,141.27981
2019-05-30,HEALTHY MONSTER,38.424966,141.27981
2019-05-29,CALULUCAFE(カルルカフェ),38.424966,141.27981
2019-05-28,gelato pique cafe 三井アウトレットパーク 北陸小矢部店,38.424966,141.27981
2019-05-28,お茶とお食事処森山 鳥栖店,38.424966,141.27981
2019-05-26,DEAN & DELUCA カフェ成田空港 第1ターミナルビル,38.424966,141.27981
2019-05-26,TOKYO L.O.C.A.L BASE,38.424966,141.27981
2019-05-26,コーヒーとフレンチトーストNICE PICNIC DAY,38.424966,141.27981
2019-05-25,ほんのみせコトノハ,38.424966,141.27981
2019-05-25,FASHION RENOVE,38.424966,141.27981
2019-05-24,Le Pain Quotidien たまプラーザ店,38.424966,141.27981
2019-05-24,ViTO COFFEE たまプラーザ店,38.424966,141.27981
2019-05-23,季節のごはんカフェ satono,38.424966,141.27981
2019-05-22,GOOD MORNING CAFE NOWADAYS（グッドモーニングカフェナワデイズ）,38.424966,141.27981
2019-05-22,未確認生物 つちのこカフェ,38.424966,141.27981
2019-05-22,ゾンビランドサガ ZK CAFE（ズィーケー カフェ）,38.424966,141.27981
2019-05-21,昼神キヲスク,38.424966,141.27981
2019-05-20,北新地 オーダーメイド スムージーの店 隠れ家,38.424966,141.27981
2019-05-20,cafe loup AZ （カフェ ル アズ）,38.424966,141.27981
2019-05-19,IKIDANE CYCLIST HOSTEL & CAFE SHIMANAMI,38.424966,141.27981
2019-05-18,パティスリーカフェpousser（プセ）広川店,38.424966,141.27981
2019-05-18,Nomi,38.424966,141.27981
2019-05-18,Sta. （エスティーエー）,38.424966,141.27981
2019-05-18,吉甚 バッタリ・カフェ,38.424966,141.27981
2019-05-17,ロブ イナベ ヒュッテ,38.424966,141.27981
2019-05-16,CROSSROAD BAKERY ＆ CAFÉ南円山,38.424966,141.27981
2019-05-16,Baluko Laundry Place南円山,38.424966,141.27981
2019-05-14,cafe fermata,38.424966,141.27981
2019-05-13,食堂カフェpotto×タニタカフェフレンドタウン交野店,38.424966,141.27981
2019-05-12,保護猫カフェさくら,38.424966,141.27981
2019-05-12,85st coffee エイティファイブストリートコーヒー 大阪店,38.424966,141.27981
2019-05-11,資生堂パーラー 自由が丘店,38.424966,141.27981
2019-05-11,BUCO cafe,38.424966,141.27981
2019-05-10,綿茶 神田店,38.424966,141.27981
2019-05-09,RESTAURANT  シルー イノベーティブ,38.424966,141.27981
2019-05-09,かふぇ のぶちゃん,38.424966,141.27981
2019-05-08,Cafe Afrodite (カフェ アフロディーテ),38.424966,141.27981
2019-05-06,パンケーキカフェcafeblow和泉府中店,38.424966,141.27981
2019-05-01,葵LIBERO（葵リベロ）,38.424966,141.27981
2019-05-01,OKI olive garden cafe オキオリーブガーデンカフェ,38.424966,141.27981
2019-05-01,Curry&Cafe SAMA 神田店,38.424966,141.27981
2019-05-01,HARIYO,38.424966,141.27981
2019-05-01,Cafe Cuore （カフェ・クオーレ）,38.424966,141.27981
2019-04-30,PEACE&MOSH,38.424966,141.27981
2019-04-30,嵜本ベーカリーカフェ,38.424966,141.27981
2019-04-28,将棋カフェ COBIN (コビン),38.424966,141.27981
2019-04-28,SLOW JET COFFEE COOKIE スロージェットコーヒークッキー,38.424966,141.27981
2019-04-28,プレイリードッグCAFE POTBELLY,38.424966,141.27981
2019-04-27,しろいしほっこり・にっこりくらぶ いきいきふれあいサロン,38.424966,141.27981
2019-04-27,CARVAANCRAFTBEER＆GRILL,38.424966,141.27981
2019-04-27,Pot&Cook,38.424966,141.27981
2019-04-26,Cafe style,38.424966,141.27981
2019-04-26,デリカフェ・キッチン京都,38.424966,141.27981
2019-04-26,WHITE GLASS COFFEE FUKUOKA,38.424966,141.27981
2019-04-26,neu.cafe ノイカフェ万博入口前店,38.424966,141.27981
2019-04-26,BABY FACE PLANET’S 長久手店,38.424966,141.27981
2019-04-26,雪ノ下 近藤正文と薫,38.424966,141.27981
2019-04-25,檸檬とスパイス フレンチトースト イオンモール沖縄ライカム店,38.424966,141.27981
2019-04-25,椿屋カフェ 池袋東口店,38.424966,141.27981
2019-04-25,THE DANSHAKU LOUNGE,38.424966,141.27981
2019-04-25,サンマルクカフェ イズミヤカナートモール和泉府中店,38.424966,141.27981
2019-04-25,メゾンカイザーテーブル博多店,38.424966,141.27981
2019-04-25,NISEKO BASE CAFE,38.424966,141.27981
2019-04-25,Ron Herman cafe 神戸店,38.424966,141.27981
2019-04-25,TERRACE CAFE IPPEKIKO,38.424966,141.27981
2019-04-25,Café Fete le marche,38.424966,141.27981
2019-04-24,宮島 りらっくま茶房,38.424966,141.27981
2019-04-24,365cafe（サンロクゴカフェ）西武渋谷店,38.424966,141.27981
2019-04-24,花カフェ Trajet -トラジェ-,38.424966,141.27981
2019-04-24,アニメイトカフェグラッテ大阪日本橋,38.424966,141.27981
2019-04-24,タマ＆フレンズ 3丁目カフェ,38.424966,141.27981
2019-04-24,sweets cafe Sora,38.424966,141.27981
2019-04-24,和カフェyusoshi あべの,38.424966,141.27981
2019-04-23,エクセルシオール カフェ 仙台長命ヶ丘店,38.424966,141.27981
2019-04-23,CAFE 202 ブランチ仙台店,38.424966,141.27981
2019-04-23,PRONTO(プロント) 湘南藤沢OPA店,38.424966,141.27981
2019-04-23,Logic,38.424966,141.27981
2019-04-22,サンマルクカフェ モレラ岐阜店,38.424966,141.27981
2019-04-22,Cafe+ Dining Sayu,38.424966,141.27981
2019-04-21,灯 by台湾甜品研究所 武蔵小杉店,38.424966,141.27981
2019-04-21,並木カフェ メタセコイア,38.424966,141.27981
2019-04-20,アニメイトカフェグラッテ大阪日本橋,38.424966,141.27981
2019-04-20,シチノカフェ イオンモール名取店,38.424966,141.27981
2019-04-19,金澤やまぎし養蜂場 大桑店,38.424966,141.27981
2019-04-19,ホリーズカフェ イズミヤ堅田店,38.424966,141.27981
2019-04-19,さかい河岸レストラン 茶蔵,38.424966,141.27981
2019-04-19,Sea Table シーテーブル,38.424966,141.27981
2019-04-18,READING STYLE あべの,38.424966,141.27981
2019-04-18,BAKERY RESTAURANT TERME2,38.424966,141.27981
2019-04-18,Cafe Littlepine,38.424966,141.27981
2019-04-18,ティファニー＠キャットストリート,38.424966,141.27981
2019-04-18,房総の駅 とみうらカフェ,38.424966,141.27981
2019-04-16,FLOW,38.424966,141.27981
2019-04-15,Belle côte,38.424966,141.27981
2019-04-14,灯(あかり) 名古屋店,38.424966,141.27981
2019-04-14,新潟の四季 風土(にいがたのしき ふーど),38.424966,141.27981
2019-04-14,bell-ville（ベルヴィル） 岸和田カンカンベイサイドモール店,38.424966,141.27981
2019-04-14,share living cafe BEANS 石引店,38.424966,141.27981
2019-04-13,宮島 りらっくま茶房,38.424966,141.27981
2019-04-13,みちのcafe,38.424966,141.27981
2019-04-13,Cosmic Girl Cafe,38.424966,141.27981
2019-04-13,moms+kitchen&cafe,38.424966,141.27981
2019-04-13,CAFE HELLO,38.424966,141.27981
2019-04-12,Cafe ＆ bar umineko,38.424966,141.27981
2019-04-12,Cafe Hamayui,38.424966,141.27981
2019-04-12,&COFFEE MAISON KAYSER 幕張店,38.424966,141.27981
2019-04-11,oiseau bleu,38.424966,141.27981
2019-04-11,cafe&bar moani(モアニ),38.424966,141.27981
2019-04-11,MOCHAJAVA CAFE PARKSIDE（モカジャバ カフェ パークサイド）,38.424966,141.27981
2019-04-10,吉祥なおきち,38.424966,141.27981
2019-04-10,OG CAFE,38.424966,141.27981
2019-04-10,+コハクテラス （+kohakuterrace）,38.424966,141.27981
2019-04-09,キハチ カフェ ペリエ千葉,38.424966,141.27981
2019-04-08,ベーカリーカフェ copain est（コパン エスト）,38.424966,141.27981
2019-04-07,レストラン＆カフェGARB COSTA ORANGE,38.424966,141.27981
2019-04-07,カフェ＆トラットリア ミケランジェロ 広尾,38.424966,141.27981
2019-04-07,CROSSING FINGERS（クロッシングフィンガーズ）,38.424966,141.27981
2019-04-07,Loco Cafe Drive-In （ロコカフェ ドライブイン）,38.424966,141.27981
2019-04-06,カフェコムサ仙台パルコ店,38.424966,141.27981
2019-04-06,BALLY CAFE （バリー カフェ）,38.424966,141.27981
2019-04-05,JTRRD cafe nagoya（ジェイティード カフェ名古屋）,38.424966,141.27981
2019-04-05,Kushitani CAFE 阿蘇店,38.424966,141.27981
2019-04-05,cafe 木曜日のくしゃみ,38.424966,141.27981
2019-04-05,四郷カフェ,38.424966,141.27981
2019-04-04,シズラー東京国際フォーラム店,38.424966,141.27981
2019-04-03,ねこぱふぇ,38.424966,141.27981
2019-04-02,Cafe Panino カフェ パニーノ,38.424966,141.27981
2019-04-02,Мир cafe （ミール カフェ）,38.424966,141.27981
2019-04-01,KITCHEN+CAFE うみとやま,38.424966,141.27981
2019-04-01,foret cafe （フォレカフェ）,38.424966,141.27981
2019-04-01,紅茶とチーズケーキの店 グランパ,38.424966,141.27981
2019-04-01,grill＆deli LAVE,38.424966,141.27981
2019-04-01,3＋3CAFE,38.424966,141.27981
2019-03-31,e-SportsインターネットカフェFIGHTERS,38.424966,141.27981
2019-03-31,otomo.,38.424966,141.27981
2019-03-31,わいんや,38.424966,141.27981
2019-03-30,JUNO（ジュノ） 自由が丘本店,38.424966,141.27981
2019-03-29,スズメノツノ,38.424966,141.27981
2019-03-29,Cafe de Lyon Palette,38.424966,141.27981
2019-03-28,伊右衛⾨サロンアトリエ京都,38.424966,141.27981
2019-03-28,ベーカリーレストランサンマルク ララガーデン長町店,38.424966,141.27981
2019-03-27,cafe solare Tsumugi エトモあざみ野店,38.424966,141.27981
2019-03-27,東急フードショーカフェ,38.424966,141.27981
2019-03-27,FROMA YORKYS CHEESE RESTAURANT&BAR,38.424966,141.27981
2019-03-27,editor’s fav るるぶキッチン ASAKUSAエキミセ,38.424966,141.27981
2019-03-25,スポーツ＆カードゲームカフェ ミント広島店,38.424966,141.27981
2019-03-25,1/3RD FITNESS＆BURGER,38.424966,141.27981
2019-03-24,猫カフェMOCHA（モカ）アルシェ大宮店,38.424966,141.27981
2019-03-24,ハーティネス上町カフェ,38.424966,141.27981
2019-03-24,心美菜果(SINBISAIKA),38.424966,141.27981
2019-03-21,DEAN & DELUCA カフェ ODAKYU湘南GATE店,38.424966,141.27981
2019-03-20,SARYUサリュウ,38.424966,141.27981
2019-03-19,SunnyDays Nagoya,38.424966,141.27981
2019-03-19,バースブック珈琲 新浜店,38.424966,141.27981
2019-03-18,サンマルクカフェ 三鷹駅南口店,38.424966,141.27981
2019-03-16,カフェ＆ベーカリーPRONTO 鈴鹿PA店,38.424966,141.27981
2019-03-16,Café&Meal MUJI 錦糸町パルコ,38.424966,141.27981
2019-03-15,PARKLIFE CAFE & RESTAURANT,38.424966,141.27981
2019-03-15,Cafeアゼリア,38.424966,141.27981
2019-03-15,古民家カフェ桃源郷,38.424966,141.27981
2019-03-15,CHOTTO WARAKU,38.424966,141.27981
2019-03-15,FROMA YORKYS CHEESE restaurant＆bar,38.424966,141.27981
2019-03-15,サンマルクカフェ アリオ鷲宮店,38.424966,141.27981
2019-03-14,du cafe新宿 (ディーユーカフェ新宿),38.424966,141.27981
2019-03-14,グランドニッコー東京 台場 The Lobby Cafe,38.424966,141.27981
2019-03-14,カウボーイ・クックハウス,38.424966,141.27981
2019-03-13,＆COFFEE MAISON KAYSER SUINA室町店,38.424966,141.27981
2019-03-13,Moff animal cafe 名古屋parco店,38.424966,141.27981
2019-03-13,POP GREEN,38.424966,141.27981
2019-03-13,マルモキッチン グランフロント大阪店,38.424966,141.27981
2019-03-09,dotcom space Tokyo,38.424966,141.27981
2019-03-09,CAFE＆BAKERY MIYABI（カフェ＆ベーカリー ミヤビ）オランダヒルズ店,38.424966,141.27981
2019-03-09,BETTER BICYCLES CAFÉ ONOMICHI,38.424966,141.27981
2019-03-08,スープ&カフェ オルト （SOUP&CAFE ORTO）,38.424966,141.27981
2019-03-07,Board Game Cafe Asobbe （ボードゲームカフェ アソッベ）,38.424966,141.27981
2019-03-06,ONAKA PECO PECO byるるぶキッチン,38.424966,141.27981
2019-03-05,ネスカフェ睡眠カフェ 大井町店,38.424966,141.27981
2019-03-05,VERDE cafe,38.424966,141.27981
2019-03-04,MASA cafe,38.424966,141.27981
2019-03-04,がふぅ恋猫,38.424966,141.27981
2019-03-04,+39 ITALIAN CAFE & BAKERY,38.424966,141.27981
2019-03-03,SUNDAY’S BAKE 569（サンデーズ ベイク ゴーロクキュー）,38.424966,141.27981
2019-03-03,風をあつめて,38.424966,141.27981
2019-03-02,imabari towel CAFÉ（今治タオルカフェ）,38.424966,141.27981
2019-03-02,MILKLAND HOKKAIDO → TOKYO,38.424966,141.27981
2019-03-02,eスポーツカフェ HUTABA（フタバ）,38.424966,141.27981
2019-03-02,HUIS TEN BOSCH 豆柴カフェ,38.424966,141.27981
2019-03-01,サンマルクカフェ イオンモール四條畷店,38.424966,141.27981
2019-02-28,LeBRESSOレブレッソ 福岡浄水通店,38.424966,141.27981
2019-02-27,J.S. フーディーズ(J.S. FOODIES) 天王寺MIO店,38.424966,141.27981
2019-02-27,カフェレストラン ラベンダー,38.424966,141.27981
2019-02-27,さち福やCAFE なんばCITY店,38.424966,141.27981
2019-02-26,PARK in CAFE bird tree（バードツリー）,38.424966,141.27981
2019-02-25,kuki BALcafé,38.424966,141.27981
2019-02-25,石と鉄 STONE＆IRON,38.424966,141.27981
2019-02-23,CAFÉ ＆ SPACE L.D.K.,38.424966,141.27981
2019-02-23,NERIMA.CAFE,38.424966,141.27981
2019-02-21,譲渡型保護猫カフェ CAT HOME GARDEN,38.424966,141.27981
2019-02-21,蜂蜜カフェ WATCH YOUR HEAD,38.424966,141.27981
2019-02-20,プールズ カフェ&バル,38.424966,141.27981
2019-02-20,ポコママcafeハウス,38.424966,141.27981
2019-02-17,CAFE&GRILL ヒカリノアトリエ,38.424966,141.27981
2019-02-16,Developers.IO CAFE,38.424966,141.27981
2019-02-16,Pacific Sun (パシフィック サン),38.424966,141.27981
2019-02-14,Cafe&Bar Felice,38.424966,141.27981
2019-02-13,ひとり猫カフェにあにゃあ,38.424966,141.27981
2019-02-13,Off-Grid Cafe Cenchallores（センチャラーズ）,38.424966,141.27981
2019-02-12,Multiple Cafe FIRST MOVE,38.424966,141.27981
2019-02-11,レコード バンザイ/LP Cafe & Bar,38.424966,141.27981
2019-02-11,Melon de melon長崎Bg-Cafe店,38.424966,141.27981
2019-02-10,おいしい散歩,38.424966,141.27981
2019-02-10,お米cafeさかもと,38.424966,141.27981
2019-02-09,マンゴツリーカフェ天神,38.424966,141.27981
2019-02-09,Island Cafe ’Olu’Olu,38.424966,141.27981
2019-02-07,ふくろうカフェCu,38.424966,141.27981
2019-02-06,椿屋カフェ 京急上大岡店,38.424966,141.27981
2019-02-06,niko and … KITCHEN ニコアンドキッチン横浜ベイクォーター店,38.424966,141.27981
2019-02-06,Beillevaire 新宿伊勢丹,38.424966,141.27981
2019-02-05,農園の手紙舎,38.424966,141.27981
2019-02-05,占いカフェ ハスハス,38.424966,141.27981
2019-02-04,COFFEE STORY,38.424966,141.27981
2019-02-02,カフェキッチン HACHI CAFE,38.424966,141.27981
